slip,mu_noisy,surface,c1_true,c2_true,c3_true,mu_true,s_opt_true,mu_peak_true,scenario,dist_name,mode
0.123800406054339,1.15001531164282,Dry asphalt,1.2801,23.99,0.52,1.15004856542194,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.12181728374928,1.14784573863837,Dry asphalt,1.2801,23.99,0.52,1.1478797662739,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.12583066592174,1.15208246869105,Dry asphalt,1.2801,23.99,0.52,1.15211495326012,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.130146034208626,1.1559919565516,Dry asphalt,1.2801,23.99,0.52,1.15602288007243,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.130311722486996,1.15612959858831,Dry asphalt,1.2801,23.99,0.52,1.15616046410571,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.130335036004017,1.15614889447713,Dry asphalt,1.2801,23.99,0.52,1.15617975184422,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.12792623923356,1.15406052185523,Dry asphalt,1.2801,23.99,0.52,1.15409223609694,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.121454322637595,1.14743198880516,Dry asphalt,1.2801,23.99,0.52,1.14746616054324,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.123287580954824,1.14946881126141,Dry asphalt,1.2801,23.99,0.52,1.14950226299329,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.128799629809449,1.15484009729013,Dry asphalt,1.2801,23.99,0.52,1.15487149736724,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.128427017104693,1.15451066844696,Dry asphalt,1.2801,23.99,0.52,1.15454220206664,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.129162828881374,1.15515672263623,Dry asphalt,1.2801,23.99,0.52,1.15518799323981,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.126758204566129,1.15297703037818,Dry asphalt,1.2801,23.99,0.52,1.1530091710743,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.123991699227779,1.15021661383943,Dry asphalt,1.2801,23.99,0.52,1.15024979416014,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.122661880284335,1.1487883789991,Dry asphalt,1.2801,23.99,0.52,1.14882207428763,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.129145602022542,1.15514180416833,Dry asphalt,1.2801,23.99,0.52,1.1551730808975,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
